# pid, centroid x, centroid y, centroid z, field, isovalue_min, isovalue_max, field_m_sigma, field_p_sigma, misclassification
2238, 1454392.75, 4923421.53, 0.00, 758.749619, 765.560000, 1031.860000, 1064.572930, 452.926309, 6.810381
2303, 1459623.70, 4921412.15, 0.00, 704.835242, 765.560000, 1031.860000, 963.780070, 445.890415, 60.724758
2386, 1459803.18, 4920636.56, 0.00, 743.159621, 765.560000, 1031.860000, 1189.481900, 296.837343, 22.400379
2570, 1461530.14, 4928232.78, 0.00, 1074.619060, 765.560000, 1031.860000, 1335.282800, 813.955310, 42.759060
2648, 1455693.09, 4927451.00, 0.00, 750.549576, 765.560000, 1031.860000, 999.703689, 501.395464, 15.010424
2653, 1460410.23, 4920871.56, 0.00, 717.674943, 765.560000, 1031.860000, 1008.839790, 426.510099, 47.885057
2673, 1455615.30, 4927563.25, 0.00, 661.502875, 765.560000, 1031.860000, 915.465845, 407.539905, 104.057125
2730, 1456045.63, 4927372.18, 0.00, 742.714695, 765.560000, 1031.860000, 995.929374, 489.500016, 22.845305
2748, 1456054.42, 4927331.22, 0.00, 751.888965, 765.560000, 1031.860000, 1052.423040, 451.354887, 13.671035
2776, 1456115.83, 4927387.74, 0.00, 732.854195, 765.560000, 1031.860000, 1019.620530, 446.087858, 32.705805
2798, 1456286.34, 4927400.71, 0.00, 688.116511, 765.560000, 1031.860000, 903.920046, 472.312977, 77.443489
2849, 1460391.18, 4921017.41, 0.00, 708.783661, 765.560000, 1031.860000, 1015.844550, 401.722767, 56.776339
2864, 1447023.98, 4925186.70, 0.00, 740.355176, 765.560000, 1031.860000, 1020.126100, 460.584250, 25.204824
2901, 1448072.50, 4922866.79, 0.00, 749.546230, 765.560000, 1031.860000, 974.624011, 524.468450, 16.013770
2997, 1448067.94, 4922961.77, 0.00, 735.264751, 765.560000, 1031.860000, 1049.376070, 421.153435, 30.295249
3001, 1456852.17, 4918380.23, 0.00, 691.549927, 765.560000, 1031.860000, 961.533613, 421.566241, 74.010073
3024, 1456742.41, 4928865.52, 0.00, 691.456475, 765.560000, 1031.860000, 976.572686, 406.340265, 74.103525
3074, 1447598.29, 4923785.56, 0.00, 740.310058, 765.560000, 1031.860000, 1108.435600, 372.184518, 25.249942
3079, 1457027.91, 4919229.96, 0.00, 706.722132, 765.560000, 1031.860000, 986.237318, 427.206947, 58.837868
3087, 1455486.20, 4927589.91, 0.00, 710.412248, 765.560000, 1031.860000, 997.676058, 423.148438, 55.147752
3144, 1455625.73, 4927186.99, 0.00, 743.175581, 765.560000, 1031.860000, 998.643890, 487.707272, 22.384419
3176, 1455490.48, 4927583.23, 0.00, 711.131485, 765.560000, 1031.860000, 938.128890, 484.134081, 54.428515
3178, 1455510.47, 4927633.92, 0.00, 706.077951, 765.560000, 1031.860000, 1025.280370, 386.875531, 59.482049
3186, 1455505.00, 4927637.91, 0.00, 723.069237, 765.560000, 1031.860000, 1031.291340, 414.847132, 42.490763
3189, 1455469.13, 4927610.21, 0.00, 739.249366, 765.560000, 1031.860000, 1064.259160, 414.239574, 26.310634
3218, 1455441.42, 4927698.26, 0.00, 730.790572, 765.560000, 1031.860000, 984.215944, 477.365200, 34.769428
3237, 1448711.78, 4920997.34, 0.00, 678.977543, 765.560000, 1031.860000, 927.622952, 430.332134, 86.582457
3243, 1455483.40, 4927682.00, 0.00, 703.112019, 765.560000, 1031.860000, 1012.550470, 393.673565, 62.447981
3251, 1455448.37, 4927673.62, 0.00, 590.934419, 765.560000, 1031.860000, 884.879820, 296.989018, 174.625581
3252, 1455426.40, 4927756.11, 0.00, 753.976790, 765.560000, 1031.860000, 1057.893230, 450.060349, 11.583210
3254, 1448584.59, 4920277.06, 0.00, 755.168179, 765.560000, 1031.860000, 1163.432510, 346.903849, 10.391821
3260, 1448217.42, 4922763.09, 0.00, 725.753864, 765.560000, 1031.860000, 1230.433800, 221.073932, 39.806136
3262, 1455720.58, 4927505.33, 0.00, 732.426161, 765.560000, 1031.860000, 1047.645930, 417.206390, 33.133839
3265, 1455700.75, 4927591.61, 0.00, 750.620101, 765.560000, 1031.860000, 1036.480840, 464.759364, 14.939899
3266, 1448115.48, 4923279.57, 0.00, 722.422079, 765.560000, 1031.860000, 973.589161, 471.254997, 43.137921
3268, 1455766.01, 4927564.32, 0.00, 751.509621, 765.560000, 1031.860000, 1122.320560, 380.698682, 14.050379
3275, 1455693.10, 4927599.75, 0.00, 751.373057, 765.560000, 1031.860000, 1041.829890, 460.916226, 14.186943
3291, 1457260.57, 4918999.21, 0.00, 748.621741, 765.560000, 1031.860000, 1099.340320, 397.903157, 16.938259
3295, 1455776.22, 4927511.44, 0.00, 721.501159, 765.560000, 1031.860000, 1031.962390, 411.039927, 44.058841
3304, 1455641.15, 4927569.58, 0.00, 747.520433, 765.560000, 1031.860000, 1053.480530, 441.560335, 18.039567
3306, 1455769.64, 4927626.96, 0.00, 740.862377, 765.560000, 1031.860000, 1216.626650, 265.098098, 24.697623
3342, 1455499.84, 4927531.50, 0.00, 738.607757, 765.560000, 1031.860000, 976.050403, 501.165110, 26.952243
3386, 1447773.24, 4923808.81, 0.00, 629.331475, 765.560000, 1031.860000, 848.273443, 410.389507, 136.228525
3413, 1457365.21, 4919556.22, 0.00, 758.950671, 765.560000, 1031.860000, 1077.720200, 440.181144, 6.609329
3424, 1457524.43, 4919407.80, 0.00, 734.585386, 765.560000, 1031.860000, 977.954881, 491.215890, 30.974614
3432, 1455386.09, 4927770.07, 0.00, 708.225439, 765.560000, 1031.860000, 986.592135, 429.858742, 57.334561
3433, 1455383.71, 4927770.74, 0.00, 722.143088, 765.560000, 1031.860000, 1219.674390, 224.611791, 43.416912
3455, 1455412.88, 4927766.14, 0.00, 659.168064, 765.560000, 1031.860000, 961.473338, 356.862791, 106.391936
3456, 1455423.71, 4927758.96, 0.00, 701.164415, 765.560000, 1031.860000, 972.840274, 429.488555, 64.395585
3458, 1455403.94, 4927767.77, 0.00, 753.816014, 765.560000, 1031.860000, 1086.264370, 421.367661, 11.743986
3467, 1447974.77, 4922986.55, 0.00, 701.615809, 765.560000, 1031.860000, 1034.597790, 368.633832, 63.944191
3479, 1447207.12, 4925266.37, 0.00, 661.733817, 765.560000, 1031.860000, 957.831220, 365.636413, 103.826183
3495, 1447382.22, 4925067.20, 0.00, 758.064441, 765.560000, 1031.860000, 1055.997400, 460.131478, 7.495559
3499, 1463750.57, 4927839.74, 0.00, 732.998213, 765.560000, 1031.860000, 1080.187810, 385.808618, 32.561787
3518, 1455377.75, 4927738.05, 0.00, 619.440084, 765.560000, 1031.860000, 914.944525, 323.935642, 146.119916
3685, 1447629.93, 4925455.34, 0.00, 755.687022, 765.560000, 1031.860000, 994.258186, 517.115858, 9.872978
3697, 1456424.88, 4927338.03, 0.00, 763.837582, 765.560000, 1031.860000, 1026.085830, 501.589334, 1.722418
3728, 1449257.03, 4923340.47, 0.00, 737.567007, 765.560000, 1031.860000, 1061.205580, 413.928433, 27.992993
3775, 1449310.24, 4923348.21, 0.00, 752.953494, 765.560000, 1031.860000, 1070.399530, 435.507462, 12.606506
3802, 1464744.06, 4927490.17, 0.00, 694.077741, 765.560000, 1031.860000, 995.950161, 392.205322, 71.482259
3822, 1459853.07, 4920598.72, 0.00, 737.813814, 765.560000, 1031.860000, 1003.313880, 472.313750, 27.746186
3837, 1456694.32, 4918531.88, 0.00, 687.491649, 765.560000, 1031.860000, 926.241843, 448.741456, 78.068351
3853, 1447582.91, 4925574.63, 0.00, 751.414299, 765.560000, 1031.860000, 1017.485840, 485.342762, 14.145701
3867, 1460605.63, 4921184.30, 0.00, 760.012600, 765.560000, 1031.860000, 1153.242850, 366.782353, 5.547400
3903, 1456697.07, 4928792.99, 0.00, 737.478386, 765.560000, 1031.860000, 1114.827750, 360.129019, 28.081614
3908, 1456724.67, 4928915.96, 0.00, 748.743083, 765.560000, 1031.860000, 1047.799990, 449.686179, 16.816917
3921, 1464563.31, 4927677.15, 0.00, 649.714601, 765.560000, 1031.860000, 951.229239, 348.199962, 115.845399
3925, 1456807.93, 4928979.28, 0.00, 747.830555, 765.560000, 1031.860000, 1105.012820, 390.648292, 17.729445
3950, 1448794.28, 4922604.54, 0.00, 749.593616, 765.560000, 1031.860000, 974.474499, 524.712733, 15.966384
4033, 1450103.63, 4923975.31, 0.00, 714.621959, 765.560000, 1031.860000, 1040.162930, 389.080991, 50.938041
4037, 1447257.76, 4924373.52, 0.00, 760.403345, 765.560000, 1031.860000, 1165.250100, 355.556587, 5.156655
4038, 1458264.97, 4929190.84, 0.00, 745.319014, 765.560000, 1031.860000, 1124.463250, 366.174782, 20.240986
4040, 1449992.13, 4923880.19, 0.00, 708.336797, 765.560000, 1031.860000, 994.542537, 422.131058, 57.223203
4060, 1457211.07, 4929453.50, 0.00, 722.018610, 765.560000, 1031.860000, 1062.738970, 381.298251, 43.541390
4063, 1448156.19, 4922564.63, 0.00, 734.749514, 765.560000, 1031.860000, 1063.944560, 405.554470, 30.810486
4080, 1456940.43, 4918584.22, 0.00, 745.894477, 765.560000, 1031.860000, 962.256340, 529.532615, 19.665523
4089, 1457036.43, 4918422.56, 0.00, 640.549167, 765.560000, 1031.860000, 868.773750, 412.324583, 125.010833
4108, 1457465.71, 4929681.21, 0.00, 698.484111, 765.560000, 1031.860000, 1145.201240, 251.766977, 67.075889
4133, 1449384.70, 4923267.22, 0.00, 742.542339, 765.560000, 1031.860000, 1096.030760, 389.053918, 23.017661
4140, 1458144.10, 4929743.50, 0.00, 1103.447030, 765.560000, 1031.860000, 1421.905260, 784.988801, 71.587030
4154, 1458200.52, 4929488.03, 0.00, 738.149701, 765.560000, 1031.860000, 1097.251630, 379.047774, 27.410299
4155, 1449102.40, 4921604.65, 0.00, 732.721172, 765.560000, 1031.860000, 1019.496250, 445.946091, 32.838828
4157, 1461907.35, 4921085.12, 0.00, 757.695953, 765.560000, 1031.860000, 1016.340110, 499.051799, 7.864047
4184, 1457872.41, 4929999.81, 0.00, 655.514228, 765.560000, 1031.860000, 872.110569, 438.917887, 110.045772
4186, 1460525.41, 4921163.30, 0.00, 708.520068, 765.560000, 1031.860000, 936.672352, 480.367784, 57.039932
4205, 1457006.11, 4918622.05, 0.00, 760.402114, 765.560000, 1031.860000, 1021.805340, 498.998883, 5.157886
4216, 1449647.81, 4923339.47, 0.00, 763.750142, 765.560000, 1031.860000, 1084.597610, 442.902677, 1.809858
4225, 1449314.57, 4922562.11, 0.00, 753.547776, 765.560000, 1031.860000, 1011.066670, 496.028886, 12.012224
4238, 1463892.66, 4928203.19, 0.00, 706.036287, 765.560000, 1031.860000, 1020.935250, 391.137325, 59.523713
4249, 1463873.01, 4928206.83, 0.00, 722.915107, 765.560000, 1031.860000, 1055.567360, 390.262850, 42.644893
4282, 1463730.20, 4928388.07, 0.00, 726.460121, 765.560000, 1031.860000, 1114.129430, 338.790814, 39.099879
4285, 1463732.06, 4928379.13, 0.00, 713.135611, 765.560000, 1031.860000, 924.212052, 502.059169, 52.424389
4288, 1463738.35, 4928351.93, 0.00, 653.455755, 765.560000, 1031.860000, 940.893645, 366.017866, 112.104245
4312, 1463695.52, 4928336.52, 0.00, 657.706022, 765.560000, 1031.860000, 969.741029, 345.671015, 107.853978
4335, 1464148.04, 4927849.06, 0.00, 759.480280, 765.560000, 1031.860000, 1057.970860, 460.989703, 6.079720
4337, 1464430.08, 4927879.07, 0.00, 763.103819, 765.560000, 1031.860000, 1059.320720, 466.886922, 2.456181
4343, 1459348.95, 4921027.57, 0.00, 759.018792, 765.560000, 1031.860000, 1049.189420, 468.848160, 6.541208
4345, 1464333.40, 4927879.72, 0.00, 756.745266, 765.560000, 1031.860000, 1051.510150, 461.980380, 8.814734
4347, 1464390.98, 4927897.76, 0.00, 722.306704, 765.560000, 1031.860000, 938.576845, 506.036564, 43.253296
4353, 1464393.76, 4927901.11, 0.00, 743.918226, 765.560000, 1031.860000, 1160.485270, 327.351183, 21.641774
4362, 1464383.55, 4927913.08, 0.00, 643.779677, 765.560000, 1031.860000, 1054.634490, 232.924865, 121.780323
4366, 1464136.31, 4927984.45, 0.00, 669.153253, 765.560000, 1031.860000, 986.495675, 351.810832, 96.406747
4367, 1464086.86, 4927976.82, 0.00, 703.461298, 765.560000, 1031.860000, 1075.041980, 331.880616, 62.098702
4371, 1464140.21, 4927897.68, 0.00, 656.456111, 765.560000, 1031.860000, 913.388327, 399.523894, 109.103889
4376, 1464388.55, 4927917.14, 0.00, 734.398376, 765.560000, 1031.860000, 1104.043890, 364.752864, 31.161624
4386, 1464390.98, 4927967.54, 0.00, 693.636163, 765.560000, 1031.860000, 936.205755, 451.066572, 71.923837
4391, 1464397.28, 4927965.77, 0.00, 713.508703, 765.560000, 1031.860000, 961.495431, 465.521975, 52.051297
4392, 1457056.71, 4918527.71, 0.00, 754.354459, 765.560000, 1031.860000, 1150.286400, 358.422522, 11.205541
4415, 1449660.78, 4923560.50, 0.00, 744.330324, 765.560000, 1031.860000, 1045.851190, 442.809457, 21.229676
4422, 1459855.60, 4928546.09, 0.00, 704.693316, 765.560000, 1031.860000, 1014.873640, 394.512994, 60.866684
4426, 1460093.18, 4926892.63, 0.00, 755.161527, 765.560000, 1031.860000, 1008.094920, 502.228132, 10.398473
4490, 1457143.98, 4918357.23, 0.00, 731.803634, 765.560000, 1031.860000, 1070.856550, 392.750721, 33.756366
4495, 1461189.26, 4920841.88, 0.00, 720.229644, 765.560000, 1031.860000, 958.034552, 482.424735, 45.330356
4502, 1460610.77, 4921065.23, 0.00, 661.805973, 765.560000, 1031.860000, 961.794038, 361.817907, 103.754027
4510, 1461900.78, 4920961.53, 0.00, 757.905041, 765.560000, 1031.860000, 1000.349950, 515.460131, 7.654959
4540, 1462543.25, 4928324.54, 0.00, 736.255722, 765.560000, 1031.860000, 1027.793090, 444.718356, 29.304278
4562, 1461296.40, 4921006.30, 0.00, 726.817899, 765.560000, 1031.860000, 1074.389550, 379.246247, 38.742101
4565, 1461842.71, 4920820.27, 0.00, 744.577473, 765.560000, 1031.860000, 1113.087470, 376.067479, 20.982527
4569, 1460892.24, 4920842.39, 0.00, 749.185658, 765.560000, 1031.860000, 1034.853660, 463.517652, 16.374342
4581, 1464431.03, 4927834.85, 0.00, 750.871454, 765.560000, 1031.860000, 1042.957670, 458.785235, 14.688546
4582, 1464520.79, 4927858.21, 0.00, 742.615454, 765.560000, 1031.860000, 1072.236720, 412.994191, 22.944546
4600, 1459970.55, 4921074.33, 0.00, 702.873196, 765.560000, 1031.860000, 1202.643050, 203.103347, 62.686804
4602, 1447646.68, 4924038.65, 0.00, 726.062074, 765.560000, 1031.860000, 1062.065060, 390.059084, 39.497926
4624, 1464579.40, 4927946.46, 0.00, 756.776098, 765.560000, 1031.860000, 1077.361810, 436.190381, 8.783902
4638, 1461933.30, 4920899.68, 0.00, 713.389538, 765.560000, 1031.860000, 920.416686, 506.362389, 52.170462
4650, 1464704.78, 4927960.15, 0.00, 717.200986, 765.560000, 1031.860000, 1075.506980, 358.894990, 48.359014
4669, 1464207.46, 4927860.19, 0.00, 733.350691, 765.560000, 1031.860000, 1014.577120, 452.124259, 32.209309
4684, 1465085.34, 4927828.38, 0.00, 689.962967, 765.560000, 1031.860000, 923.470639, 456.455295, 75.597033
4687, 1465086.75, 4927834.87, 0.00, 695.063097, 765.560000, 1031.860000, 998.952953, 391.173242, 70.496903
4690, 1465132.96, 4927814.79, 0.00, 730.171603, 765.560000, 1031.860000, 1023.998170, 436.345034, 35.388397
4697, 1465164.32, 4927925.24, 0.00, 708.473077, 765.560000, 1031.860000, 1071.197150, 345.749003, 57.086923
4702, 1465225.91, 4927845.76, 0.00, 1046.670980, 765.560000, 1031.860000, 1291.953600, 801.388364, 14.810980
4703, 1465172.92, 4927920.16, 0.00, 704.304880, 765.560000, 1031.860000, 912.972443, 495.637318, 61.255120
4706, 1465003.01, 4927749.58, 0.00, 748.396018, 765.560000, 1031.860000, 1053.362280, 443.429757, 17.163982
4717, 1465155.01, 4927953.72, 0.00, 680.148929, 765.560000, 1031.860000, 1027.255740, 333.042123, 85.411071
4746, 1465210.56, 4927911.42, 0.00, 705.874715, 765.560000, 1031.860000, 1025.724750, 386.024675, 59.685285
4748, 1465209.52, 4927883.61, 0.00, 692.894374, 765.560000, 1031.860000, 949.272427, 436.516321, 72.665626
4751, 1448596.83, 4920854.31, 0.00, 697.224535, 765.560000, 1031.860000, 911.007546, 483.441524, 68.335465
4766, 1465312.30, 4928208.30, 0.00, 719.947679, 765.560000, 1031.860000, 1089.034040, 350.861320, 45.612321
4806, 1465510.67, 4928232.50, 0.00, 1105.494590, 765.560000, 1031.860000, 1433.239030, 777.750162, 73.634590
4807, 1457529.41, 4919355.66, 0.00, 762.853881, 765.560000, 1031.860000, 983.600270, 542.107491, 2.706119
4813, 1447823.31, 4922595.31, 0.00, 719.246733, 765.560000, 1031.860000, 1036.483860, 402.009605, 46.313267
4815, 1449915.91, 4923996.69, 0.00, 726.940777, 765.560000, 1031.860000, 1014.511030, 439.370526, 38.619223
4817, 1465612.03, 4928295.93, 0.00, 1152.302730, 765.560000, 1031.860000, 1531.162380, 773.443092, 120.442730
4828, 1465656.48, 4928332.21, 0.00, 1113.510720, 765.560000, 1031.860000, 1423.171690, 803.849745, 81.650720
4830, 1447649.53, 4923924.14, 0.00, 698.365253, 765.560000, 1031.860000, 954.151274, 442.579233, 67.194747
4844, 1461899.37, 4920843.87, 0.00, 733.916819, 765.560000, 1031.860000, 1101.350510, 366.483127, 31.643181
4870, 1464112.14, 4927944.37, 0.00, 741.286728, 765.560000, 1031.860000, 1075.247130, 407.326330, 24.273272
4883, 1465948.10, 4928340.60, 0.00, 696.646930, 765.560000, 1031.860000, 1035.518910, 357.774952, 68.913070
4909, 1450118.94, 4924140.54, 0.00, 689.539855, 765.560000, 1031.860000, 922.823548, 456.256162, 76.020145
4914, 1459514.07, 4920492.12, 0.00, 755.912737, 765.560000, 1031.860000, 1089.555730, 422.269742, 9.647263
4930, 1465172.40, 4927836.57, 0.00, 653.088761, 765.560000, 1031.860000, 929.441458, 376.736063, 112.471239
4943, 1449831.03, 4923902.60, 0.00, 723.635854, 765.560000, 1031.860000, 1003.799120, 443.472593, 41.924146
4950, 1447924.66, 4925661.54, 0.00, 734.218997, 765.560000, 1031.860000, 1109.741150, 358.696840, 31.341003
4975, 1449588.21, 4923882.28, 0.00, 726.824073, 765.560000, 1031.860000, 970.621691, 483.026455, 38.735927
5007, 1449107.89, 4922052.56, 0.00, 715.219760, 765.560000, 1031.860000, 934.746165, 495.693356, 50.340240
5023, 1461192.35, 4928588.94, 0.00, 755.690527, 765.560000, 1031.860000, 1010.210290, 501.170769, 9.869473
5026, 1461152.75, 4928589.60, 0.00, 734.460782, 765.560000, 1031.860000, 1001.123210, 467.798359, 31.099218
5029, 1461183.36, 4928591.22, 0.00, 728.427690, 765.560000, 1031.860000, 963.385751, 493.469629, 37.132310
5042, 1447191.93, 4924389.12, 0.00, 722.983031, 765.560000, 1031.860000, 976.827338, 469.138724, 42.576969
5050, 1461431.48, 4928613.94, 0.00, 762.387862, 765.560000, 1031.860000, 1037.201020, 487.574703, 3.172138
5059, 1461409.40, 4928611.35, 0.00, 756.907736, 765.560000, 1031.860000, 1067.212830, 446.602641, 8.652264
5095, 1461537.80, 4921110.91, 0.00, 736.849110, 765.560000, 1031.860000, 1113.448790, 360.249434, 28.710890
5102, 1459401.73, 4928557.38, 0.00, 748.408413, 765.560000, 1031.860000, 1096.640110, 400.176711, 17.151587
5112, 1458945.45, 4928697.50, 0.00, 750.255903, 765.560000, 1031.860000, 1115.423680, 385.088124, 15.304097
5140, 1461935.32, 4921019.40, 0.00, 733.143434, 765.560000, 1031.860000, 994.620589, 471.666278, 32.416566
5158, 1459293.10, 4928806.06, 0.00, 1081.011940, 765.560000, 1031.860000, 1352.191100, 809.832768, 49.151940
5159, 1459455.67, 4928596.87, 0.00, 694.849378, 765.560000, 1031.860000, 945.600051, 444.098705, 70.710622
5163, 1459313.83, 4928810.87, 0.00, 757.898810, 765.560000, 1031.860000, 1082.231070, 433.566547, 7.661190
5164, 1459334.83, 4928778.27, 0.00, 739.814695, 765.560000, 1031.860000, 1047.708470, 431.920923, 25.745305
5176, 1459745.35, 4928632.93, 0.00, 740.357255, 765.560000, 1031.860000, 1007.867130, 472.847380, 25.202745
5180, 1459466.52, 4928806.90, 0.00, 1267.423320, 765.560000, 1031.860000, 1760.273720, 774.572916, 235.563320
5182, 1450230.05, 4923455.82, 0.00, 615.528823, 765.560000, 1031.860000, 850.081310, 380.976336, 150.031177
5186, 1459543.58, 4928818.93, 0.00, 748.955733, 765.560000, 1031.860000, 1087.878920, 410.032551, 16.604267
5194, 1462024.81, 4920859.14, 0.00, 740.707975, 765.560000, 1031.860000, 1059.782190, 421.633757, 24.852025
5210, 1459340.67, 4928640.15, 0.00, 747.371090, 765.560000, 1031.860000, 999.618290, 495.123891, 18.188910
5222, 1459499.55, 4928542.84, 0.00, 716.692299, 765.560000, 1031.860000, 1006.641940, 426.742657, 48.867701
5230, 1462056.97, 4928820.17, 0.00, 727.731609, 765.560000, 1031.860000, 1218.576630, 236.886592, 37.828391
5232, 1462069.17, 4928836.53, 0.00, 757.743469, 765.560000, 1031.860000, 1039.374580, 476.112355, 7.816531
5237, 1459606.35, 4928827.77, 0.00, 700.890182, 765.560000, 1031.860000, 992.627524, 409.152839, 64.669818
5244, 1457119.48, 4918907.11, 0.00, 741.615266, 765.560000, 1031.860000, 977.324304, 505.906228, 23.944734
5258, 1449755.02, 4923943.39, 0.00, 765.216678, 765.560000, 1031.860000, 1190.965930, 339.467425, 0.343322
5264, 1462132.19, 4928988.89, 0.00, 1116.687930, 765.560000, 1031.860000, 1437.117550, 796.258307, 84.827930
5280, 1459704.66, 4928757.97, 0.00, 724.386049, 765.560000, 1031.860000, 1040.322920, 408.449178, 41.173951
5295, 1462010.12, 4921088.14, 0.00, 709.511833, 765.560000, 1031.860000, 976.627151, 442.396516, 56.048167
